symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2024-03-13 04:00:00+00:00,173.05,176.05,169.15,169.48,106524518.0,1440821.0,171.642567
TSLA,2024-03-14 04:00:00+00:00,167.77,171.17,160.51,162.5,126327596.0,1680192.0,164.109706
TSLA,2024-03-15 04:00:00+00:00,163.16,165.1845,160.76,163.57,97146832.0,1107044.0,162.872746
TSLA,2024-03-18 04:00:00+00:00,170.02,174.72,165.9,173.8,108214358.0,1321128.0,171.762644
TSLA,2024-03-19 04:00:00+00:00,172.36,172.82,167.42,171.32,77278528.0,937648.0,170.802193
TSLA,2024-03-20 04:00:00+00:00,173.0,176.25,170.82,175.66,83846726.0,919879.0,173.392991
TSLA,2024-03-21 04:00:00+00:00,176.39,178.18,171.8,172.82,73178014.0,926379.0,174.299138
TSLA,2024-03-22 04:00:00+00:00,166.69,171.2,166.3,170.83,75580637.0,943100.0,169.353099
TSLA,2024-03-25 04:00:00+00:00,168.76,175.24,168.73,172.63,74228615.0,901662.0,172.063943
TSLA,2024-03-26 04:00:00+00:00,178.58,184.25,177.38,177.67,113186227.0,1309173.0,180.849345
TSLA,2024-03-27 04:00:00+00:00,181.41,181.91,176.0,179.83,81804043.0,928815.0,179.122193
TSLA,2024-03-28 04:00:00+00:00,177.45,179.57,175.3,175.79,77654838.0,900671.0,176.788255
TSLA,2024-04-01 04:00:00+00:00,176.17,176.75,170.21,175.22,81562127.0,1050223.0,173.131693
TSLA,2024-04-02 04:00:00+00:00,164.75,167.69,163.43,166.63,116650594.0,1474891.0,165.788322
TSLA,2024-04-03 04:00:00+00:00,164.02,168.82,163.28,168.38,82950141.0,955108.0,166.912558
TSLA,2024-04-04 04:00:00+00:00,170.07,177.19,168.01,171.11,123161960.0,1243818.0,172.92947
TSLA,2024-04-05 04:00:00+00:00,169.08,170.86,160.51,164.9,143157603.0,1549579.0,166.177091
TSLA,2024-04-08 04:00:00+00:00,169.34,174.5,167.79,172.98,104423320.0,1134904.0,172.613838
TSLA,2024-04-09 04:00:00+00:00,172.91,179.22,171.92,176.88,103232675.0,1017416.0,175.946489
TSLA,2024-04-10 04:00:00+00:00,173.04,174.93,170.01,171.76,84532407.0,955350.0,171.820544
TSLA,2024-04-11 04:00:00+00:00,172.55,175.88,168.51,174.6,94515987.0,1028915.0,172.472538
TSLA,2024-04-12 04:00:00+00:00,172.34,173.8099,170.3644,171.05,64618300.0,761282.0,171.824813
TSLA,2024-04-15 04:00:00+00:00,170.24,170.69,161.38,161.48,100245310.0,1341841.0,164.491064
TSLA,2024-04-16 04:00:00+00:00,156.742,158.19,153.75,157.11,96999956.0,1273557.0,156.354785
TSLA,2024-04-17 04:00:00+00:00,157.64,158.33,153.78,155.45,82439718.0,1005336.0,155.945167
TSLA,2024-04-18 04:00:00+00:00,151.25,152.2,148.7,149.93,96098830.0,1254708.0,150.45591
TSLA,2024-04-19 04:00:00+00:00,148.97,150.94,146.22,147.05,87074500.0,1078905.0,148.744594
TSLA,2024-04-22 04:00:00+00:00,140.56,144.44,138.8025,142.05,107097564.0,1403278.0,141.705475
TSLA,2024-04-23 04:00:00+00:00,143.33,147.26,141.11,144.68,124545104.0,1401800.0,144.904004
TSLA,2024-04-24 04:00:00+00:00,162.84,167.97,157.51,162.13,181251511.0,1823957.0,161.92409
TSLA,2024-04-25 04:00:00+00:00,158.96,170.88,158.36,170.18,126427521.0,1361934.0,165.584064
TSLA,2024-04-26 04:00:00+00:00,168.85,172.12,166.37,168.29,109815725.0,1160007.0,169.165039
TSLA,2024-04-29 04:00:00+00:00,188.42,198.87,184.54,194.05,243875078.0,2641241.0,191.934834
TSLA,2024-04-30 04:00:00+00:00,186.98,190.95,182.8401,183.28,127031787.0,1319801.0,185.6784
TSLA,2024-05-01 04:00:00+00:00,182.0,185.86,179.01,179.99,92829719.0,1031366.0,181.687964
TSLA,2024-05-02 04:00:00+00:00,182.86,184.6,176.02,180.01,89148041.0,936177.0,179.683861
TSLA,2024-05-03 04:00:00+00:00,182.1,184.78,178.42,181.19,75491539.0,845583.0,181.248393
TSLA,2024-05-06 04:00:00+00:00,183.8,187.56,182.2,184.76,84390253.0,980553.0,184.522822
TSLA,2024-05-07 04:00:00+00:00,182.4,183.26,177.4,177.81,75045854.0,942274.0,179.156392
TSLA,2024-05-08 04:00:00+00:00,171.59,176.06,170.15,174.72,79969488.0,904274.0,173.884987
TSLA,2024-05-09 04:00:00+00:00,175.01,175.62,171.37,171.97,65950292.0,770102.0,173.016247
TSLA,2024-05-10 04:00:00+00:00,173.05,173.0599,167.75,168.47,72627178.0,918770.0,169.427618
TSLA,2024-05-13 04:00:00+00:00,170.0,175.4,169.0,171.89,67018903.0,879153.0,172.606544
TSLA,2024-05-14 04:00:00+00:00,174.4959,179.49,174.07,177.55,86407422.0,987397.0,176.979861
TSLA,2024-05-15 04:00:00+00:00,179.9,180.0,173.11,173.99,79662993.0,962087.0,174.63672
TSLA,2024-05-16 04:00:00+00:00,174.1,175.79,171.43,174.84,59812220.0,727805.0,174.233682
TSLA,2024-05-17 04:00:00+00:00,173.55,179.63,172.75,177.46,77445845.0,836290.0,176.858607
TSLA,2024-05-20 04:00:00+00:00,177.56,177.754,173.52,174.95,61727875.0,811207.0,174.731828
TSLA,2024-05-21 04:00:00+00:00,175.51,186.875,174.71,186.6,115266512.0,1212462.0,182.074385
TSLA,2024-05-22 04:00:00+00:00,182.85,183.8,178.12,180.11,88313477.0,914321.0,180.677059
TSLA,2024-05-23 04:00:00+00:00,181.8,181.9,173.26,173.74,71975496.0,897491.0,176.219919
TSLA,2024-05-24 04:00:00+00:00,174.835,180.08,173.73,179.24,65584478.0,783972.0,178.090081
TSLA,2024-05-28 04:00:00+00:00,176.4,178.25,173.16,176.75,59744120.0,840479.0,175.700142
TSLA,2024-05-29 04:00:00+00:00,174.19,178.15,173.93,176.19,54782649.0,668438.0,176.245357
TSLA,2024-05-30 04:00:00+00:00,178.575,182.67,175.38,178.79,77784755.0,870224.0,178.881036
TSLA,2024-05-31 04:00:00+00:00,178.5,180.32,173.82,178.08,67374602.0,756972.0,176.901019
TSLA,2024-06-03 04:00:00+00:00,178.13,182.6389,174.49,176.29,68568920.0,893105.0,178.34326
TSLA,2024-06-04 04:00:00+00:00,174.775,177.755,174.0,174.77,60056340.0,735907.0,175.625313
TSLA,2024-06-05 04:00:00+00:00,175.35,176.15,172.13,175.0,57953756.0,742261.0,174.4335
TSLA,2024-06-06 04:00:00+00:00,174.6,179.73,172.73,177.94,69887024.0,856388.0,176.303407
TSLA,2024-06-07 04:00:00+00:00,176.13,179.35,175.58,177.48,56244932.0,582307.0,177.737981
TSLA,2024-06-10 04:00:00+00:00,176.06,178.57,173.17,173.79,50869682.0,785578.0,175.405541
TSLA,2024-06-11 04:00:00+00:00,173.92,174.75,167.41,170.66,64761928.0,938280.0,169.431234
TSLA,2024-06-12 04:00:00+00:00,171.12,180.55,169.8,177.29,90389446.0,1112496.0,177.162902
TSLA,2024-06-13 04:00:00+00:00,188.39,191.08,181.23,182.47,118984122.0,1415695.0,185.342822
TSLA,2024-06-14 04:00:00+00:00,185.8,186.0,176.92,178.01,82038194.0,992531.0,179.605173
TSLA,2024-06-17 04:00:00+00:00,177.92,188.81,177.0,187.44,109786083.0,1250018.0,185.271739
TSLA,2024-06-18 04:00:00+00:00,186.56,187.2,182.37,184.86,68982265.0,839261.0,184.274017
TSLA,2024-06-20 04:00:00+00:00,184.68,185.21,179.66,181.57,55893139.0,781089.0,181.955611
TSLA,2024-06-21 04:00:00+00:00,182.3,183.95,180.69,183.01,63029482.0,653882.0,182.35884
TSLA,2024-06-24 04:00:00+00:00,184.97,188.8,182.55,182.58,61992070.0,835021.0,185.045823
TSLA,2024-06-25 04:00:00+00:00,184.4,187.97,182.01,187.35,63678265.0,757448.0,185.906816
TSLA,2024-06-26 04:00:00+00:00,186.54,197.755,186.36,196.37,95737066.0,1157377.0,194.017514
TSLA,2024-06-27 04:00:00+00:00,195.17,198.72,194.05,197.42,72746521.0,879683.0,196.223345
TSLA,2024-06-28 04:00:00+00:00,199.55,203.2,195.26,197.88,95205166.0,1062285.0,199.382161
TSLA,2024-07-01 04:00:00+00:00,201.02,213.23,200.85,209.86,135691395.0,1561630.0,209.208978
TSLA,2024-07-02 04:00:00+00:00,218.89,231.3,218.06,231.26,205047920.0,2267405.0,227.24125
TSLA,2024-07-03 04:00:00+00:00,234.56,248.35,234.25,246.39,166561471.0,1985685.0,242.646865
